82	-70.177528	0.000526	2304.801758
83	-67.161125	0.000628	1603.340332
84	-59.306587	0.003958	3407.098145
85	-22.096468	0.093955	1102.296509
86	-21.899927	0.136316	1202.505249
87	-22.730116	0.133366	1102.296509
88	-20.757042	0.103653	1603.340332
89	-26.265240	0.129041	1002.087708
90	-22.181883	0.097608	1302.713989
91	-23.120016	0.125948	1202.505249
92	-21.776718	0.149071	1102.296509
93	-19.438074	0.129257	1002.087708
94	-22.252163	0.123192	1102.296509
95	-22.551392	0.142055	901.878906
96	-21.923330	0.118680	1002.087708
97	-23.336859	0.088078	1002.087708
98	-25.645739	0.071442	1002.087708
99	-26.174500	0.087617	901.878906
100	-28.319485	0.109084	801.670166
101	-27.206787	0.110926	1002.087708
102	-24.883234	0.109698	1002.087708
103	-27.080900	0.086798	801.670166
104	-26.450109	0.081699	1102.296509
105	-26.785400	0.054205	901.878906
106	-31.382786	0.040392	901.878906
107	-34.569576	0.029642	1102.296509
108	-34.982239	0.025569	1402.922729
109	-36.531296	0.022910	601.252625
110	-33.181286	0.032172	801.670166
111	-39.198868	0.017325	1102.296509
112	-38.129662	0.017485	801.670166
113	-36.746197	0.027316	300.626312
114	-37.135899	0.022363	901.878906
115	-37.267780	0.020360	801.670166
116	-39.019436	0.017316	701.461365
117	-38.317638	0.018133	901.878906
118	-39.808262	0.017018	400.835083
119	-44.678677	0.011604	1002.087708
120	-43.803959	0.010074	200.417542
121	-43.989574	0.009590	701.461365
122	-44.884403	0.009497	601.252625
123	-46.718441	0.008313	200.417542
124	-45.911427	0.007601	400.835083
125	-49.449730	0.005590	701.461365
126	-51.032291	0.005134	300.626312
127	-50.812874	0.004654	400.835083
128	-51.898823	0.004232	801.670166
129	-54.684025	0.003290	701.461365
130	-56.905724	0.002505	801.670166
131	-53.066837	0.003587	701.461365
132	-62.092205	0.001765	1903.966553
133	-56.626736	0.002643	300.626312
134	-63.542786	0.001369	1102.296509
135	-57.362762	0.002421	200.417542
136	-63.226730	0.001279	1803.757812
137	-62.316410	0.001038	901.878906
138	-64.078903	0.000905	1202.505249
139	-66.558960	0.000880	2204.593018
140	-66.865768	0.000891	801.670166
141	-60.969196	0.001506	200.417542
142	-68.119164	0.000667	3106.471924
143	-67.659096	0.000713	1402.922729
144	-64.227722	0.000843	1202.505249
145	-66.695190	0.000544	2906.054199
146	-64.748680	0.001361	300.626312
147	-65.015648	0.000825	1302.713989
148	-52.857338	0.003409	400.835083
149	-51.651978	0.005759	501.043854
150	-42.320091	0.017645	200.417542
151	-40.358875	0.011675	701.461365
152	-42.344009	0.010535	200.417542
153	-48.364155	0.008433	200.417542
154	-44.836285	0.009929	200.417542
155	-45.972713	0.009933	400.835083
156	-45.068050	0.009875	300.626312
157	-43.566353	0.011125	200.417542
158	-46.103340	0.009981	200.417542
159	-45.049969	0.008943	300.626312
160	-45.731983	0.008664	400.835083
161	-41.106636	0.015977	701.461365
162	-33.865753	0.025055	300.626312
163	-35.663795	0.033069	200.417542
164	-32.371525	0.053135	701.461365
165	-22.770916	0.125744	1102.296509
166	-20.155783	0.120443	1002.087708
167	-23.851700	0.136107	801.670166
168	-21.957987	0.117332	901.878906
169	-21.358246	0.133507	1102.296509
170	-22.567699	0.138811	1202.505249
171	-22.256973	0.108953	1102.296509
172	-25.673592	0.110739	1102.296509
173	-21.233194	0.108771	801.670166
174	-22.358576	0.147507	901.878906
175	-27.617645	0.085433	300.626312
176	-23.722765	0.087475	400.835083
177	-24.511631	0.116537	601.252625
178	-22.779835	0.098484	501.043854
179	-25.318174	0.103344	300.626312
180	-24.191221	0.100319	501.043854
181	-21.921118	0.132534	901.878906
182	-20.525515	0.144824	701.461365
183	-22.500183	0.126116	1302.713989
184	-22.004663	0.116485	901.878906
185	-21.595322	0.114995	1202.505249
186	-24.083651	0.133388	1002.087708
187	-29.733828	0.060014	801.670166
188	-30.882801	0.047994	701.461365
189	-34.633625	0.026236	701.461365
190	-36.422943	0.021641	901.878906
191	-41.880638	0.012498	801.670166
192	-42.387196	0.013894	801.670166
193	-41.863689	0.011779	901.878906
194	-49.053852	0.006255	1002.087708
195	-46.607906	0.007551	1002.087708
196	-46.799515	0.008449	1903.966553
197	-40.988953	0.013199	2104.384033
198	-26.221994	0.077679	1302.713989
199	-24.666149	0.099211	1302.713989
200	-23.897564	0.082588	1102.296509
201	-23.857576	0.082867	1002.087708
202	-26.941462	0.077629	1002.087708
203	-27.735828	0.081474	901.878906
204	-28.817495	0.083688	1302.713989
205	-28.862574	0.093839	601.252625
206	-28.174553	0.091930	801.670166
207	-28.823406	0.078455	801.670166
208	-29.314665	0.069087	300.626312
209	-28.590853	0.063237	200.417542
210	-33.497437	0.039655	601.252625
211	-36.787193	0.028680	601.252625
212	-36.776142	0.037423	1202.505249
213	-30.612514	0.050567	501.043854
214	-27.910702	0.063670	400.835083
215	-27.510880	0.064093	601.252625
216	-29.226650	0.050785	801.670166
217	-27.530287	0.047723	1202.505249
218	-30.901836	0.050893	701.461365
219	-32.055801	0.051665	901.878906
220	-32.326118	0.041255	1102.296509
221	-28.827591	0.051687	901.878906
222	-27.159546	0.054145	601.252625
223	-33.157417	0.038458	701.461365
224	-40.334099	0.025027	1202.505249
225	-33.085220	0.038495	701.461365
226	-30.470654	0.033287	1202.505249
227	-38.307648	0.023826	1402.922729
228	-34.291054	0.023221	1402.922729
229	-32.397118	0.029594	901.878906
230	-41.900040	0.014470	1102.296509
231	-35.883801	0.026545	1102.296509
232	-41.276878	0.017801	501.043854
233	-38.321457	0.023481	701.461365
234	-37.931213	0.020131	1002.087708
235	-50.361267	0.009947	2805.845459
236	-37.310200	0.019511	701.461365
237	-46.375557	0.007452	1302.713989
238	-44.030861	0.008107	1803.757812
239	-52.610149	0.004569	2104.384033
240	-46.686897	0.007266	801.670166
241	-54.942787	0.003037	2004.175415
242	-48.564747	0.005953	400.835083
243	-56.044060	0.003177	1002.087708
244	-51.579174	0.003567	1102.296509
245	-57.265400	0.002217	1102.296509
246	-59.577759	0.002083	1503.131470
247	-55.423229	0.002306	901.878906
248	-64.259735	0.001549	1102.296509
249	-57.713448	0.002826	200.417542
250	-62.515896	0.001412	1302.713989
251	-55.597801	0.001965	601.252625
252	-62.298080	0.001742	1002.087708
253	-59.352791	0.001333	801.670166
254	-67.880119	0.000752	2104.384033
255	-67.708984	0.000846	1002.087708
256	-66.925064	0.000790	2204.593018
257	-61.189602	0.001285	1002.087708
258	-65.478745	0.000820	1002.087708
259	-71.099831	0.000395	5611.690918
260	-72.135353	0.000478	3206.680664
261	-66.792015	0.000787	2405.010498
262	-66.919785	0.000623	1803.757812
263	-67.644920	0.000512	2805.845459
264	-69.725182	0.000473	3607.515625
265	-69.427368	0.000617	2304.801758
266	-67.693214	0.000834	1803.757812
267	-64.798210	0.001280	601.252625
268	-63.841496	0.001064	1202.505249
269	-64.243851	0.000753	2805.845459
270	-61.242550	0.001106	1102.296509
271	-62.113022	0.000991	2906.054199
272	-65.296638	0.001371	1102.296509
273	-59.939747	0.001720	400.835083
274	-68.574280	0.000652	3507.306885
275	-70.629112	0.000527	3707.724365
276	-70.240280	0.000497	4709.812012
277	-68.161362	0.000616	3206.680664
278	-65.448212	0.000724	2104.384033
279	-70.869598	0.000501	4509.394531
280	-66.437294	0.000838	1503.131470
281	-60.267715	0.001710	801.670166
282	-58.428967	0.001687	901.878906
283	-49.875816	0.004766	901.878906
284	-52.375912	0.004954	1503.131470
285	-49.788822	0.005604	2906.054199
286	-38.056858	0.019378	6613.778809
287	-33.207058	0.030596	7215.031250
288	-30.910538	0.038349	8718.163086
289	-32.294231	0.038263	10321.502930
290	-33.029991	0.032371	10020.876953
291	-31.842323	0.036669	12025.051758
292	-35.276707	0.028599	12125.260742
293	-32.509865	0.033443	12526.095703
294	-34.929504	0.030961	11022.964844
295	-30.675982	0.048914	12025.051758
296	-32.061573	0.047413	11624.216797
297	-31.242918	0.049111	12225.469727
298	-32.894566	0.032956	9720.250977
299	-37.861404	0.022536	7716.075195
300	-42.890278	0.011142	5311.064941
301	-25.222609	0.064995	1603.340332
302	-23.826387	0.153752	1002.087708
303	-21.253597	0.108488	1102.296509
304	-21.241627	0.128270	1102.296509
305	-21.339638	0.154873	1002.087708
306	-21.763765	0.136001	1002.087708
307	-20.372284	0.133584	901.878906
308	-21.586983	0.125248	1202.505249
309	-25.667389	0.096014	601.252625
310	-26.315947	0.125332	701.461365
311	-24.283970	0.112325	501.043854
312	-22.174944	0.092968	400.835083
313	-22.273886	0.091964	501.043854
314	-24.732372	0.076341	1002.087708
315	-27.280005	0.082382	901.878906
316	-27.191835	0.114502	801.670166
317	-26.750874	0.109555	1102.296509
318	-25.868164	0.119346	1202.505249
319	-23.175312	0.109623	1202.505249
320	-20.628464	0.102814	1202.505249
321	-21.478140	0.104713	1002.087708
322	-21.484713	0.104376	801.670166
323	-22.152477	0.100293	901.878906
324	-22.537834	0.091406	1002.087708
325	-23.718893	0.083557	1102.296509
326	-25.163591	0.071176	801.670166
327	-26.294138	0.082476	400.835083
328	-27.222540	0.073692	400.835083
329	-28.886948	0.056282	1803.757812
330	-29.955706	0.047901	5511.482422
331	-29.804253	0.046565	7215.031250
332	-28.711645	0.050695	7215.031250
333	-27.588694	0.061878	9319.415039
334	-28.094456	0.060139	8818.372070
335	-28.496508	0.058606	10521.920898
336	-31.182568	0.044703	10121.085938
337	-31.037306	0.043455	10421.711914
338	-28.443031	0.055124	11423.799805
339	-29.487684	0.052703	10521.920898
340	-32.440205	0.039035	9118.998047
341	-32.472813	0.033705	8417.536133
342	-38.609676	0.018441	6814.196289
343	-35.225643	0.039355	2204.593018
344	-23.554426	0.090801	701.461365
345	-23.170336	0.094776	1903.966553
346	-23.415411	0.119465	1102.296509
347	-20.457300	0.103291	1302.713989
348	-23.854244	0.142394	1302.713989
349	-20.199451	0.107598	1503.131470
350	-22.398663	0.143327	1302.713989
351	-20.485067	0.140968	1703.549072
352	-19.280743	0.146705	1202.505249
353	-21.203623	0.172644	1002.087708
354	-20.070925	0.132681	1002.087708
355	-25.458660	0.082996	1402.922729
356	-28.990410	0.058228	501.043854
357	-29.903847	0.043368	901.878906
358	-38.292484	0.023096	801.670166
359	-35.757648	0.027074	901.878906
360	-44.648415	0.013136	400.835083
361	-43.374538	0.009942	901.878906
362	-48.922081	0.006748	1002.087708
363	-45.839432	0.008791	1503.131470
364	-46.258141	0.008417	1002.087708
365	-47.676796	0.007816	300.626312
366	-44.518959	0.007051	701.461365
367	-50.229988	0.005855	1002.087708
368	-48.410275	0.005206	501.043854
369	-55.334827	0.002737	701.461365
370	-54.414528	0.002698	701.461365
371	-54.085419	0.002136	2304.801758
372	-45.752399	0.007817	7615.866211
373	-47.313770	0.006926	11924.843750
374	-44.188496	0.009546	12125.260742
375	-44.914944	0.009614	8317.328125
376	-43.668278	0.010091	9219.207031
377	-45.744865	0.009178	10321.502930
378	-43.024029	0.009582	8417.536133
379	-50.033627	0.005366	7716.075195
380	-50.695358	0.004476	5611.690918
381	-55.952072	0.002963	5611.690918
382	-46.741188	0.006798	2104.384033
383	-50.537117	0.006161	1202.505249
384	-52.387016	0.004628	2204.593018
385	-58.907856	0.002029	3306.889404
386	-59.781010	0.001670	2705.636719
387	-62.880409	0.001236	2004.175415
388	-61.912224	0.001210	3106.471924
389	-64.069519	0.000799	3507.306885
390	-64.938644	0.000815	3206.680664
391	-66.399734	0.000855	3707.724365
392	-62.190395	0.000990	2505.219238
393	-65.440567	0.000811	3006.262939
394	-65.054901	0.001326	701.461365
395	-69.571465	0.000851	4108.559570
396	-71.221458	0.000640	4509.394531
397	-66.821823	0.000671	4609.603516
398	-66.054085	0.000674	3807.933105
399	-61.141033	0.001471	1302.713989
400	-64.418755	0.000820	3306.889404
401	-67.622055	0.000732	2405.010498
402	-66.395172	0.001070	1703.549072
403	-59.816685	0.002002	701.461365
404	-60.755859	0.001418	100.208771
405	-61.805519	0.001088	1302.713989
406	-58.638287	0.001359	1703.549072
407	-63.899460	0.001046	1202.505249
408	-61.889500	0.001723	100.208771
409	-58.205662	0.001942	1202.505249
410	-61.830368	0.001181	3106.471924
411	-60.745266	0.000999	2204.593018
412	-64.123627	0.000680	3908.141846
413	-69.105209	0.000628	2104.384033
414	-64.780037	0.000833	1703.549072
415	-64.867493	0.001207	1202.505249
416	-65.256744	0.001115	3206.680664
417	-36.458149	0.031069	2405.010498
418	-26.104969	0.088808	501.043854
419	-21.739796	0.119691	701.461365
420	-23.517208	0.094764	901.878906
421	-29.108841	0.085769	1102.296509
422	-24.371391	0.080194	1703.549072
423	-23.998199	0.065265	1603.340332
424	-27.596901	0.094862	1503.131470
425	-23.421618	0.106853	1402.922729
426	-21.866480	0.094124	801.670166
427	-23.863249	0.106501	701.461365
428	-24.933094	0.105821	1402.922729
429	-29.681610	0.089058	1002.087708
430	-28.625170	0.086901	901.878906
431	-26.899155	0.079064	1202.505249
432	-24.754791	0.086897	801.670166
433	-22.517365	0.102802	801.670166
434	-21.569113	0.104317	1002.087708
435	-21.806633	0.099733	901.878906
436	-21.935745	0.098135	1002.087708
437	-23.184092	0.095195	501.043854
438	-22.738285	0.099761	601.252625
439	-22.472569	0.096012	400.835083
440	-23.173687	0.088620	400.835083
441	-24.008497	0.081582	601.252625
442	-25.236412	0.066931	601.252625
443	-27.062922	0.055533	801.670166
444	-28.075434	0.050300	1202.505249
445	-30.582346	0.035180	601.252625
446	-35.767792	0.027924	200.417542
447	-35.397785	0.027880	200.417542
448	-38.462547	0.021140	200.417542
449	-40.763401	0.016989	200.417542
450	-44.745876	0.010592	200.417542
451	-47.646252	0.008030	400.835083
452	-50.054684	0.005810	200.417542
453	-48.187542	0.006515	601.252625
454	-33.297382	0.034978	2405.010498
455	-35.613129	0.026612	2805.845459
456	-36.243690	0.028626	1603.340332
457	-24.545111	0.087472	1102.296509
458	-23.250505	0.117210	701.461365
459	-21.329252	0.103559	1703.549072
460	-23.520895	0.141947	1402.922729
461	-19.716282	0.123400	1503.131470
462	-22.188845	0.142378	1202.505249
463	-22.129719	0.131204	1402.922729
464	-19.817314	0.120773	901.878906
465	-23.728985	0.138773	1202.505249
466	-22.479277	0.114808	1503.131470
467	-23.183754	0.098667	901.878906
468	-27.784143	0.051314	1102.296509
469	-33.258659	0.034377	3106.471924
470	-38.271046	0.020334	4308.977051
471	-38.296116	0.019243	4308.977051
472	-33.915184	0.029713	901.878906
473	-30.932327	0.059989	701.461365
474	-28.032013	0.078693	701.461365
475	-25.320162	0.067525	901.878906
476	-23.735165	0.072895	901.878906
477	-23.678789	0.087499	901.878906
478	-27.463806	0.082512	1503.131470
479	-27.603552	0.104556	701.461365
480	-26.804705	0.115380	601.252625
481	-25.716713	0.100043	801.670166
482	-25.868181	0.103497	701.461365
483	-24.930035	0.105451	200.417542
484	-24.126432	0.102448	200.417542
485	-24.748426	0.095901	801.670166
486	-25.703720	0.089005	1402.922729
487	-26.273834	0.082139	3707.724365
488	-26.318483	0.078035	5311.064941
489	-25.362934	0.080435	6313.152344
490	-29.751253	0.057134	3106.471924
491	-29.682703	0.058237	1402.922729
492	-25.228506	0.098466	1002.087708
493	-21.791744	0.097520	1102.296509
494	-22.764843	0.140556	1402.922729
495	-20.915876	0.138209	1002.087708
496	-22.335152	0.102552	1002.087708
497	-27.043369	0.105364	1002.087708
498	-24.181456	0.118399	901.878906
499	-21.564610	0.090170	1903.966553
500	-22.895882	0.128977	1302.713989
501	-25.107468	0.112357	1202.505249
502	-24.577101	0.085600	601.252625
503	-23.154245	0.096655	501.043854
504	-24.089964	0.081001	1102.296509
505	-27.583687	0.073959	1002.087708
506	-26.796570	0.100450	801.670166
507	-26.349236	0.083640	901.878906
508	-23.637415	0.087804	1002.087708
509	-22.510551	0.087901	901.878906
510	-22.934156	0.096775	1102.296509
511	-22.592575	0.121988	1402.922729
512	-23.869589	0.137617	1102.296509
513	-23.652477	0.112417	1503.131470
514	-21.816011	0.096802	1903.966553
515	-21.805027	0.099338	1202.505249
516	-23.904137	0.110951	1703.549072
517	-24.264158	0.125271	1202.505249
518	-22.314400	0.119645	1202.505249
519	-21.717449	0.093953	1302.713989
520	-22.952389	0.102406	1503.131470
521	-25.902082	0.114227	1202.505249
522	-22.633907	0.115146	1002.087708
523	-22.710979	0.107558	901.878906
524	-24.920996	0.081348	701.461365
525	-27.050241	0.083272	901.878906
526	-27.539215	0.085406	701.461365
527	-25.109652	0.067218	901.878906
528	-24.001541	0.086081	701.461365
529	-26.147362	0.094186	701.461365
530	-29.923468	0.061082	1102.296509
531	-28.037264	0.076364	501.043854
532	-22.108467	0.094936	901.878906
533	-25.832664	0.112142	1002.087708
534	-21.988317	0.098635	1102.296509
535	-23.411692	0.097307	1102.296509
536	-26.230698	0.106954	1102.296509
537	-22.196463	0.096681	1202.505249
538	-23.464048	0.106047	1102.296509
539	-25.909359	0.107271	1102.296509
540	-22.811731	0.086720	1102.296509
541	-26.233713	0.064292	1102.296509
542	-33.875370	0.044142	1002.087708
543	-36.764347	0.023694	701.461365
544	-37.763866	0.019064	901.878906
545	-40.865494	0.014640	1102.296509
546	-38.955429	0.019503	701.461365
547	-40.429222	0.017658	901.878906
548	-45.726086	0.007548	1903.966553
549	-47.498833	0.007256	3507.306885
550	-48.207336	0.006708	2805.845459
551	-45.880394	0.006622	2906.054199
552	-50.435375	0.004558	3507.306885
553	-51.522636	0.004944	2405.010498
554	-54.567509	0.002523	4409.186035
555	-50.707172	0.004663	1903.966553
556	-51.980774	0.004067	1402.922729
557	-42.533543	0.016562	2204.593018
558	-35.193016	0.028918	1603.340332
559	-35.934704	0.024990	1603.340332
560	-30.629318	0.036032	1402.922729
561	-33.780674	0.037030	1402.922729
562	-33.279739	0.036601	801.670166
563	-31.866114	0.039900	801.670166
564	-31.318329	0.049558	200.417542
565	-31.259651	0.052713	300.626312
566	-29.206488	0.062604	400.835083
567	-29.021154	0.062612	601.252625
568	-29.474932	0.055523	1803.757812
569	-31.606224	0.041985	3106.471924
570	-32.796558	0.037503	7215.031250
571	-32.339279	0.033021	8016.701660
572	-32.232121	0.036107	9018.789062
573	-35.121307	0.025903	9118.998047
574	-36.804821	0.023438	7615.866211
575	-37.477509	0.023505	4810.020996
576	-40.240612	0.016135	3006.262939
577	-38.903221	0.017312	1703.549072
578	-25.681133	0.057589	1402.922729
579	-25.656973	0.080512	1302.713989
580	-29.032005	0.074872	1402.922729
581	-25.736021	0.063302	1503.131470
582	-26.206758	0.057996	801.670166
583	-28.224659	0.060605	1002.087708
584	-31.163107	0.057733	901.878906
585	-30.313032	0.060868	701.461365
586	-28.619474	0.052574	501.043854
587	-29.030792	0.053490	601.252625
588	-30.734262	0.056910	501.043854
589	-30.787041	0.050347	501.043854
590	-30.485996	0.045501	501.043854
591	-31.776758	0.038666	501.043854
592	-35.351719	0.031338	400.835083
593	-40.400528	0.017066	601.252625
594	-38.677895	0.019438	300.626312
595	-30.989494	0.040290	2405.010498
596	-25.739344	0.063424	801.670166
597	-23.028969	0.078108	1102.296509
598	-25.694826	0.104400	1002.087708
599	-27.136131	0.087798	1202.505249
600	-24.527016	0.075471	1202.505249
601	-24.697535	0.068284	901.878906
602	-26.778711	0.063630	901.878906
603	-30.405972	0.058888	901.878906
604	-32.747936	0.058016	901.878906
605	-30.170303	0.052213	901.878906
606	-28.756008	0.047585	901.878906
607	-28.748510	0.051450	501.043854
608	-26.468445	0.058173	400.835083
609	-26.720953	0.069217	300.626312
610	-28.795158	0.067623	400.835083
611	-28.663706	0.081759	200.417542
612	-27.931906	0.096779	400.835083
613	-27.288271	0.093580	701.461365
614	-25.470440	0.103620	400.835083
615	-24.764042	0.090871	400.835083
616	-25.649137	0.087630	200.417542
617	-25.936428	0.082037	200.417542
618	-26.371368	0.077460	300.626312
619	-26.546045	0.078662	200.417542
620	-26.615763	0.078790	200.417542
621	-27.228407	0.073084	801.670166
622	-27.583414	0.066488	5110.646973
623	-27.752064	0.068149	5511.482422
624	-28.574097	0.055340	5311.064941
625	-31.037930	0.051449	1202.505249
626	-24.778255	0.072704	1202.505249
627	-27.010073	0.086901	1102.296509
628	-26.612652	0.087178	1002.087708
629	-24.644623	0.065975	801.670166
630	-25.286545	0.074645	901.878906
631	-27.579346	0.081742	1102.296509
632	-27.231033	0.076699	901.878906
633	-25.077991	0.080033	701.461365
634	-25.044718	0.066909	801.670166
635	-27.538353	0.065807	801.670166
636	-30.699039	0.064756	501.043854
637	-28.144156	0.067182	701.461365
638	-28.187092	0.064166	400.835083
639	-29.774593	0.054685	601.252625
640	-31.665953	0.045196	701.461365
641	-31.362560	0.035593	601.252625
642	-31.247454	0.049426	501.043854
643	-29.998924	0.057334	501.043854
644	-28.961870	0.058881	501.043854
645	-29.653471	0.057925	501.043854
646	-32.150795	0.044144	501.043854
647	-37.245903	0.024406	400.835083
648	-40.061478	0.017501	601.252625
649	-39.295570	0.015144	901.878906
650	-43.104637	0.010781	1002.087708
651	-43.065548	0.009981	1302.713989
652	-47.008301	0.008205	601.252625
653	-45.197155	0.007284	200.417542
654	-47.823021	0.007587	501.043854
655	-46.054703	0.006831	701.461365
656	-55.507397	0.003360	2304.801758
657	-50.105251	0.004382	901.878906
658	-53.629608	0.002979	1302.713989
659	-56.736824	0.002314	3306.889404
660	-50.411476	0.003620	1402.922729
661	-59.842346	0.002241	2805.845459
662	-54.020264	0.002651	2906.054199
663	-58.531326	0.002511	2505.219238
664	-56.811741	0.002867	1102.296509
665	-56.215626	0.002213	1503.131470
666	-60.695972	0.001374	2304.801758
667	-59.274334	0.001982	2104.384033
668	-56.090706	0.002140	1002.087708
669	-57.506565	0.003119	1703.549072
670	-59.021225	0.002144	3006.262939
671	-53.741810	0.003924	1903.966553
672	-54.345459	0.004633	1002.087708
673	-46.633484	0.007977	1302.713989
674	-34.449947	0.026114	1202.505249
675	-32.310780	0.053211	901.878906
676	-32.037273	0.063925	1002.087708
677	-29.742697	0.072164	1002.087708
678	-26.218405	0.066598	501.043854
679	-25.690924	0.054110	901.878906
680	-27.754408	0.069944	601.252625
681	-30.454487	0.055882	901.878906
682	-29.552471	0.071027	601.252625
683	-27.556623	0.068233	701.461365
684	-25.711405	0.074674	701.461365
685	-23.286997	0.087871	1202.505249
686	-21.420647	0.102528	1002.087708
687	-21.753191	0.105129	1202.505249
688	-22.590572	0.100320	1202.505249
689	-23.345360	0.095660	901.878906
690	-23.535273	0.089405	1002.087708
691	-23.993387	0.083523	1102.296509
692	-25.802496	0.066915	1302.713989
693	-38.221741	0.019798	1002.087708
694	-40.633461	0.020261	1102.296509
695	-35.680298	0.024983	400.835083
696	-41.644318	0.015322	200.417542
697	-42.097656	0.014980	200.417542
698	-46.082272	0.008610	901.878906
699	-46.231865	0.008681	400.835083
700	-49.031418	0.006515	801.670166
701	-47.845604	0.005480	801.670166
702	-35.315853	0.018581	1603.340332
703	-41.377472	0.018779	2104.384033
704	-25.424908	0.111188	1402.922729
705	-20.900759	0.137108	1402.922729
706	-25.241745	0.082671	701.461365
707	-29.646137	0.052923	701.461365
708	-26.208977	0.105180	1102.296509
709	-19.579433	0.140508	1703.549072
710	-18.882593	0.160127	1302.713989
711	-21.798269	0.172724	1603.340332
712	-19.915728	0.128261	1503.131470
713	-22.407820	0.116574	2004.175415
714	-25.612732	0.101255	1002.087708
715	-28.113897	0.059103	1503.131470
716	-34.732864	0.035965	1302.713989
717	-39.120396	0.021104	1402.922729
718	-38.535488	0.017873	1102.296509
719	-40.075787	0.016807	1002.087708
720	-40.573029	0.015128	1603.340332
721	-40.377754	0.011260	601.252625
722	-46.969910	0.009852	1503.131470
723	-44.051643	0.008597	1202.505249
724	-46.958221	0.007257	1102.296509
725	-50.076374	0.006139	901.878906
726	-51.735054	0.004490	1503.131470
727	-47.897541	0.006294	601.252625
728	-51.973312	0.004044	1002.087708
729	-55.487026	0.002602	1803.757812
730	-54.277065	0.002735	1903.966553
731	-42.344097	0.011960	1402.922729
732	-41.189922	0.014328	2204.593018
733	-30.806288	0.048173	1102.296509
734	-23.197376	0.125145	1503.131470
735	-21.372543	0.096157	2204.593018
736	-27.554243	0.095582	1402.922729
737	-31.176653	0.048719	801.670166
738	-28.541769	0.060132	601.252625
739	-35.993675	0.033379	701.461365
740	-43.686256	0.016607	300.626312
741	-44.990616	0.009708	1002.087708
742	-43.933464	0.010695	701.461365
743	-41.485706	0.011207	2405.010498
744	-42.954144	0.012006	1703.549072
745	-38.249073	0.024462	1503.131470
746	-22.595123	0.126945	1002.087708
747	-22.638817	0.088966	1603.340332
748	-27.588993	0.095798	901.878906
749	-23.396694	0.067906	1703.549072
750	-27.353432	0.094591	1402.922729
751	-24.268705	0.074428	1803.757812
